x,y,err,iters,ok
-0.9067,1.5300,0.078467,120,0
-0.8500,1.5300,0.050257,120,0
-0.7933,1.5300,0.023451,120,0
-0.7367,1.5300,0.000000,1,1
-0.6800,1.5300,0.000000,1,1
-0.6233,1.5300,0.000000,1,1
-0.5667,1.5300,0.000000,1,1
-0.5100,1.5300,0.000000,1,1
-0.4533,1.5300,0.000000,1,1
-0.3967,1.5300,0.000000,1,1
-0.3400,1.5300,0.000000,1,1
-0.2833,1.5300,0.000000,1,1
-0.2267,1.5300,0.000000,1,1
-0.1700,1.5300,0.000000,1,1
-0.1133,1.5300,0.000000,1,1
-0.0567,1.5300,0.000000,1,1
0.0000,1.5300,0.000000,1,1
0.0567,1.5300,0.000000,1,1
0.1133,1.5300,0.000000,1,1
0.1700,1.5300,0.000000,1,1
0.2267,1.5300,0.000000,1,1
0.2833,1.5300,0.000000,1,1
0.3400,1.5300,0.000000,1,1
0.3967,1.5300,0.000000,1,1
0.4533,1.5300,0.000000,1,1
0.5100,1.5300,0.000000,1,1
0.5667,1.5300,0.000000,1,1
0.6233,1.5300,0.000000,1,1
0.6800,1.5300,0.000000,1,1
0.7367,1.5300,0.000000,1,1
0.7933,1.5300,0.023451,120,0
0.8500,1.5300,0.050257,120,0
0.9067,1.5300,0.078467,120,0
0.9633,1.5300,0.108013,120,0
1.0200,1.5300,0.138831,120,0
1.0767,1.5300,0.170858,120,0
1.1333,1.5300,0.204034,120,0
1.1900,1.5300,0.238298,120,0
1.2467,1.5300,0.273595,120,0
1.3033,1.5300,0.309870,120,0
1.3600,1.5300,0.347071,120,0
1.4167,1.5300,0.385149,120,0
1.4733,1.5300,0.424055,120,0
1.5300,1.5300,0.463747,120,0
1.5867,1.5300,0.504180,120,0
1.6433,1.5300,0.545316,120,0
1.7000,1.5300,0.587116,120,0
-1.7000,1.5867,0.625406,120,0
-1.6433,1.5867,0.584306,120,0
-1.5867,1.5867,0.543886,120,0
-1.5300,1.5867,0.504180,120,0
-1.4733,1.5867,0.465230,120,0
-1.4167,1.5867,0.427077,120,0
-1.3600,1.5867,0.389763,120,0
-1.3033,1.5867,0.353336,120,0
-1.2467,1.5867,0.317843,120,0
-1.1900,1.5867,0.283333,120,0
-1.1333,1.5867,0.249860,120,0
-1.0767,1.5867,0.217478,120,0
-1.0200,1.5867,0.186243,120,0
-0.9633,1.5867,0.156212,120,0
-0.9067,1.5867,0.127445,120,0
-0.8500,1.5867,0.100003,120,0
-0.7933,1.5867,0.073947,120,0
-0.7367,1.5867,0.049340,120,0
-0.6800,1.5867,0.026243,120,0
-0.6233,1.5867,0.004726,1,1
-0.5667,1.5867,0.000000,1,1
-0.5100,1.5867,0.000000,1,1
-0.4533,1.5867,0.000000,1,1
-0.3967,1.5867,0.000000,1,1
-0.3400,1.5867,0.000000,1,1
-0.2833,1.5867,0.000000,1,1
-0.2267,1.5867,0.000000,1,1
-0.1700,1.5867,0.000000,1,1
-0.1133,1.5867,0.000000,1,1
-0.0567,1.5867,0.000000,1,1
0.0000,1.5867,0.000000,1,1
0.0567,1.5867,0.000000,1,1
0.1133,1.5867,0.000000,1,1
0.1700,1.5867,0.000000,1,1
0.2267,1.5867,0.000000,1,1
0.2833,1.5867,0.000000,1,1
0.3400,1.5867,0.000000,1,1
0.3967,1.5867,0.000000,1,1
0.4533,1.5867,0.000000,1,1
0.5100,1.5867,0.000000,1,1
0.5667,1.5867,0.000000,1,1
0.6233,1.5867,0.004726,1,1
0.6800,1.5867,0.026243,120,0
0.7367,1.5867,0.049340,120,0
0.7933,1.5867,0.073947,120,0
0.8500,1.5867,0.100003,120,0
0.9067,1.5867,0.127445,120,0
0.9633,1.5867,0.156212,120,0
1.0200,1.5867,0.186243,120,0
1.0767,1.5867,0.217478,120,0
1.1333,1.5867,0.249860,120,0
1.1900,1.5867,0.283333,120,0
1.2467,1.5867,0.317843,120,0
1.3033,1.5867,0.353336,120,0
1.3600,1.5867,0.389763,120,0
1.4167,1.5867,0.427077,120,0
1.4733,1.5867,0.465230,120,0
1.5300,1.5867,0.504180,120,0
1.5867,1.5867,0.543886,120,0
1.6433,1.5867,0.584306,120,0
1.7000,1.5867,0.625406,120,0
-1.7000,1.6433,0.664433,120,0
-1.6433,1.6433,0.624024,120,0
-1.5867,1.6433,0.584306,120,0
-1.5300,1.6433,0.545316,120,0
-1.4733,1.6433,0.507092,120,0
-1.4167,1.6433,0.469675,120,0
-1.3600,1.6433,0.433107,120,0
-1.3033,1.6433,0.397432,120,0
-1.2467,1.6433,0.362698,120,0
-1.1900,1.6433,0.328952,120,0
-1.1333,1.6433,0.296244,120,0
-1.0767,1.6433,0.264626,120,0
-1.0200,1.6433,0.234152,120,0
-0.9633,1.6433,0.204877,120,0
-0.9067,1.6433,0.176856,120,0
-0.8500,1.6433,0.150147,120,0
-0.7933,1.6433,0.124807,120,0
-0.7367,1.6433,0.100895,120,0
-0.6800,1.6433,0.078467,120,0
-0.6233,1.6433,0.057581,120,0
-0.5667,1.6433,0.038291,120,0
-0.5100,1.6433,0.020654,120,0
-0.4533,1.6433,0.004726,1,1
-0.3967,1.6433,0.000000,1,1
-0.3400,1.6433,0.000000,1,1
-0.2833,1.6433,0.000000,1,1
-0.2267,1.6433,0.000000,1,1
-0.1700,1.6433,0.000000,1,1
-0.1133,1.6433,0.000000,1,1
-0.0567,1.6433,0.000000,1,1
0.0000,1.6433,0.000000,1,1
0.0567,1.6433,0.000000,1,1
0.1133,1.6433,0.000000,1,1
0.1700,1.6433,0.000000,1,1
0.2267,1.6433,0.000000,1,1
0.2833,1.6433,0.000000,1,1
0.3400,1.6433,0.000000,1,1
0.3967,1.6433,0.000000,1,1
0.4533,1.6433,0.004726,1,1
0.5100,1.6433,0.020654,120,0
0.5667,1.6433,0.038291,120,0
0.6233,1.6433,0.057581,120,0
0.6800,1.6433,0.078467,120,0
0.7367,1.6433,0.100895,120,0
0.7933,1.6433,0.124807,120,0
0.8500,1.6433,0.150147,120,0
0.9067,1.6433,0.176856,120,0
0.9633,1.6433,0.204877,120,0
1.0200,1.6433,0.234152,120,0
1.0767,1.6433,0.264626,120,0
1.1333,1.6433,0.296244,120,0
1.1900,1.6433,0.328952,120,0
1.2467,1.6433,0.362698,120,0
1.3033,1.6433,0.397432,120,0
1.3600,1.6433,0.433107,120,0
1.4167,1.6433,0.469675,120,0
1.4733,1.6433,0.507092,120,0
1.5300,1.6433,0.545316,120,0
1.5867,1.6433,0.584306,120,0
1.6433,1.6433,0.624024,120,0
1.7000,1.6433,0.664433,120,0
-1.7000,1.7000,0.704163,120,0
-1.6433,1.7000,0.664433,120,0
-1.5867,1.7000,0.625406,120,0
-1.5300,1.7000,0.587116,120,0
-1.4733,1.7000,0.549602,120,0
-1.4167,1.7000,0.512904,120,0
-1.3600,1.7000,0.477062,120,0
-1.3033,1.7000,0.442120,120,0
-1.2467,1.7000,0.408122,120,0
-1.1900,1.7000,0.375114,120,0
-1.1333,1.7000,0.343146,120,0
-1.0767,1.7000,0.312265,120,0
-1.0200,1.7000,0.282524,120,0
-0.9633,1.7000,0.253973,120,0
-0.9067,1.7000,0.226667,120,0
-0.8500,1.7000,0.200658,120,0
-0.7933,1.7000,0.176000,120,0
-0.7367,1.7000,0.152749,120,0
-0.6800,1.7000,0.130956,120,0
-0.6233,1.7000,0.110675,120,0
-0.5667,1.7000,0.091957,120,0
-0.5100,1.7000,0.074852,120,0
-0.4533,1.7000,0.059407,120,0
-0.3967,1.7000,0.045665,120,0
-0.3400,1.7000,0.033667,120,0
-0.2833,1.7000,0.023451,120,0
-0.2267,1.7000,0.015047,120,0
-0.1700,1.7000,0.008489,1,1
-0.1133,1.7000,0.003784,1,1
-0.0567,1.7000,0.000954,1,1
0.0000,1.7000,0.000010,1,1
0.0567,1.7000,0.000954,1,1
0.1133,1.7000,0.003784,1,1
0.1700,1.7000,0.008489,1,1
0.2267,1.7000,0.015047,120,0
0.2833,1.7000,0.023451,120,0
0.3400,1.7000,0.033667,120,0
0.3967,1.7000,0.045665,120,0
0.4533,1.7000,0.059407,120,0
0.5100,1.7000,0.074852,120,0
0.5667,1.7000,0.091957,120,0
0.6233,1.7000,0.110675,120,0
0.6800,1.7000,0.130956,120,0
0.7367,1.7000,0.152749,120,0
0.7933,1.7000,0.176000,120,0
0.8500,1.7000,0.200658,120,0
0.9067,1.7000,0.226667,120,0
0.9633,1.7000,0.253973,120,0
1.0200,1.7000,0.282524,120,0
1.0767,1.7000,0.312265,120,0
1.1333,1.7000,0.343146,120,0
1.1900,1.7000,0.375114,120,0
1.2467,1.7000,0.408122,120,0
1.3033,1.7000,0.442120,120,0
1.3600,1.7000,0.477062,120,0
1.4167,1.7000,0.512904,120,0
1.4733,1.7000,0.549602,120,0
1.5300,1.7000,0.587116,120,0
1.5867,1.7000,0.625406,120,0
1.6433,1.7000,0.664433,120,0
1.7000,1.7000,0.704163,120,0
